index,value
591,3.59418e-05
592,3.26853e-05
593,3.53254e-05
594,5.86784e-08
595,3.53006e-05
596,3.38097e-05
597,3.26963e-05
598,3.38892e-05
599,3.60792e-05
600,3.46194e-05
601,3.38486e-05
602,3.27355e-05
603,3.54626e-05
604,5.82984e-08
605,3.23982e-05
606,5.58197e-08
607,5.55021e-08
608,3.47269e-05
609,5.80003e-08
610,3.46456e-05
611,3.47456e-05
612,3.31768e-05
613,3.39729e-05
614,3.58553e-05
615,3.47548e-05
616,3.39442e-05
617,3.24812e-05
618,3.47853e-05
619,5.59652e-08
620,3.48366e-05
621,3.39891e-05
622,3.37193e-05
623,5.69494e-08
624,3.45498e-05
625,5.90952e-08
626,3.48281e-05
627,4.16866e-08
628,5.64917e-08
629,3.40478e-05
630,3.68708e-05
631,4.03312e-05
632,3.74203e-05
633,3.88503e-05
634,3.17479e-05
635,3.25441e-05
636,3.41509e-05
637,3.82596e-05
638,3.65296e-05
639,3.58659e-05
640,4.32293e-05
641,3.82167e-05
642,3.51104e-05
643,4.40499e-05
644,3.79611e-05
645,3.77749e-05
646,4.59491e-05
647,4.10639e-05
648,4.18825e-05
649,4.59632e-05
650,4.06204e-05
651,5.24809e-08
652,3.42679e-05
653,5.86041e-08
654,4.25475e-05
655,3.87048e-05
656,3.42904e-05
657,3.47764e-05
658,3.34117e-05
659,3.2593e-05
660,3.19662e-05
661,3.42693e-05
662,4.33186e-08
663,3.60139e-05
664,3.34754e-05
665,3.44674e-05
666,3.68778e-05
667,3.8648e-05
668,3.43453e-05
669,3.34633e-05
670,3.24364e-05
671,3.44165e-05
672,5.01624e-08
673,3.19539e-05
674,4.9485e-08
675,3.34933e-05
676,3.26988e-05
677,5.04532e-08
678,3.44689e-05
679,3.20061e-05
680,5.16368e-08
681,5.18942e-08
682,3.56547e-05
683,5.30277e-08
684,6.04113e-08
685,3.7984e-05
686,4.86527e-08
687,4.99747e-08
688,3.53278e-05
689,3.60931e-05
690,4.45825e-08
691,3.44111e-05
692,3.32497e-05
693,3.53502e-05
694,3.70837e-05
695,3.70721e-05
696,3.62187e-05
697,4.92342e-08
698,5.05756e-08
699,5.29717e-08
700,3.54175e-05
701,5.30932e-08
702,3.71872e-05
703,5.77598e-08
704,3.80842e-05
705,3.73116e-05
706,5.38701e-08
707,3.98522e-05
708,3.64278e-05
709,4.25977e-05
710,5.61159e-08
711,5.00534e-08
712,4.05211e-05
713,4.97635e-08
714,3.80178e-05
715,5.35471e-08
716,3.65695e-05
717,3.72031e-05
718,4.88169e-08
719,3.55342e-05
720,3.10672e-05
721,4.40157e-08
722,3.20488e-05
723,4.9088e-08
724,4.10564e-05
725,5.53551e-08
726,5.42059e-08
727,3.74662e-05
728,3.75581e-05
729,4.11823e-05
730,4.29605e-05
731,5.25364e-08
732,5.77232e-08
733,4.20654e-05
734,5.2372e-08
735,5.67034e-08
736,3.849e-05
737,3.98358e-05
738,3.94724e-05
739,3.76068e-05
740,4.08004e-05
741,4.08215e-05
742,3.38473e-05
743,3.56132e-05
744,3.74914e-05
745,3.3926e-05
746,4.69672e-08
747,3.57795e-05
748,3.58419e-05
749,4.15534e-05
750,3.20395e-05
751,4.23026e-05
752,3.4908e-05
753,4.61332e-08
754,3.30136e-05
755,3.76368e-05
756,3.21673e-05
757,4.98643e-08
758,3.68904e-05
759,3.39178e-05
760,3.33009e-05
761,3.58986e-05
762,3.99894e-05
763,3.58176e-05
764,3.62786e-05
765,3.86719e-05
766,3.31339e-05
767,4.26819e-08
768,3.70028e-05
769,3.86642e-05
770,3.4004e-05
771,3.6098e-05
772,4.09233e-05
773,3.79816e-05
774,3.99608e-05
775,3.70389e-05
776,4.75945e-08
777,4.18775e-05
778,4.58031e-08
779,3.59755e-05
780,3.31244e-05
781,3.70716e-05
782,3.8964e-05
783,3.9787e-05
784,3.59659e-05
785,3.5488e-05
786,3.70134e-05
787,3.61382e-05
788,4.20416e-08
789,3.50343e-05
790,3.30705e-05
791,4.28415e-08
792,3.42108e-05
793,4.53331e-08
794,3.60514e-05
795,3.60137e-05
796,3.48846e-05
797,3.50943e-05
798,4.05222e-05
799,3.4188e-05
800,3.80565e-05
801,4.12147e-08
802,4.87407e-08
803,3.84481e-05
804,4.49821e-08
805,4.24219e-08
806,4.26128e-08
807,3.83327e-05
808,3.74359e-05
809,3.83193e-05
810,5.10778e-08
811,4.04534e-05
812,3.9805e-05
813,4.78225e-05
814,4.10905e-05
815,4.38557e-05
816,4.35333e-05
817,5.36765e-08
818,4.09163e-05
819,4.37014e-05
820,5.99992e-08
821,3.96722e-05
822,3.85356e-05
823,4.028e-05
824,4.17288e-05
825,3.96142e-05
826,4.70283e-05
827,3.2239e-05
828,4.25659e-08
829,3.28144e-08
830,4.24724e-08
831,3.33605e-05
832,4.78776e-08
833,6.16383e-08
834,4.31878e-05
835,4.7751e-08
836,6.14958e-08
837,4.16617e-05
838,5.04184e-08
839,5.64578e-08
840,4.244e-05
841,5.39709e-08
842,4.8607e-05
843,4.94002e-05
844,4.08533e-08
845,3.45151e-05
846,4.08807e-08
847,3.83495e-08
848,3.9983e-05
849,3.34017e-05
850,3.81892e-05
851,4.4424e-05
852,5.21494e-08
853,4.05553e-05
854,3.55516e-05
855,3.0829e-08
856,4.00935e-05
857,3.92352e-05
858,4.4149e-08
859,4.57302e-05
860,4.28281e-05
861,5.0627e-08
862,5.03966e-05
863,5.43388e-08
864,5.19872e-05
865,3.48571e-05
866,4.03553e-05
867,3.64115e-05
868,3.80845e-05
869,4.11954e-05
870,4.22304e-05
871,3.9259e-05
872,4.11958e-05
873,4.1262e-05
874,4.92704e-05
875,4.99453e-08
876,4.56531e-08
877,4.8166e-05
878,4.98935e-08
879,4.30281e-08
880,4.68818e-05
881,5.2087e-08
882,4.28947e-08
883,4.48857e-05
884,5.17828e-08
885,4.28419e-08
886,4.35231e-05
887,5.16707e-08
888,4.27096e-08
889,4.15268e-05
890,4.52664e-08
891,3.79469e-05
892,4.62116e-08
893,4.15245e-05
894,3.46815e-05
895,3.76387e-05
896,3.24159e-05
897,3.69284e-05
898,3.31528e-05
899,3.92715e-05
900,3.40821e-08
901,3.69474e-05
902,5.11756e-08
903,4.86456e-08
904,3.81473e-05
905,4.18228e-05
906,4.24215e-05
907,3.12779e-05
908,3.89225e-08
909,3.93656e-08
910,4.06784e-08
911,3.59652e-05
912,3.79525e-08
913,3.48035e-05
914,3.47216e-05
915,4.05924e-05
916,3.88661e-08
917,3.46348e-05
918,3.13606e-05
919,3.92647e-05
920,3.49077e-05
921,3.81902e-05
922,3.01984e-05
923,4.01528e-08
924,3.65484e-08
925,4.27225e-08
926,3.71357e-05
927,4.11586e-08
928,3.2171e-08
929,3.83158e-05
930,3.84456e-05
931,4.12598e-05
932,3.71406e-05
933,3.4926e-05
934,3.70956e-05
935,3.3783e-05
936,3.96198e-08
937,3.94185e-05
938,3.48596e-05
939,3.95425e-05
940,3.49228e-05
941,4.03016e-05
942,3.60933e-05
943,3.73924e-05
944,3.61995e-05
945,3.84859e-05
946,4.18529e-08
947,3.72124e-05
948,3.37381e-05
949,3.73057e-05
950,3.97122e-05
951,4.00505e-05
952,4.71757e-05
953,4.90813e-05
954,4.7079e-08
955,3.97054e-05
956,2.62444e-08
957,3.63345e-05
958,4.37829e-05
959,4.64312e-05
960,4.36952e-05
961,3.37803e-05
962,3.61002e-08
963,4.66461e-05
964,4.68345e-05
965,4.84209e-08
966,4.78792e-05
967,4.8053e-05
968,5.89229e-08
969,3.62313e-05
970,3.87013e-05
971,4.53541e-05
972,4.69402e-05
973,4.80204e-05
974,4.31386e-05
975,5.14527e-05
976,5.28576e-05
977,4.01632e-05
978,2.90758e-08
979,4.13895e-05
980,3.64272e-05
981,3.52947e-05
982,3.8302e-08
983,3.53328e-05
984,3.80745e-08
985,3.80225e-08
986,3.76902e-05
987,3.64227e-05
988,3.81709e-08
989,3.75971e-05
990,3.5162e-05
991,3.64143e-05
992,3.63821e-05
993,4.0087e-05
994,3.64297e-05
995,3.87186e-05
996,3.38746e-08
997,3.90153e-08
998,4.02152e-05
999,3.76359e-08
1000,3.62932e-08
1001,3.48076e-08
1002,3.90398e-05
1003,3.90785e-05
1004,3.51167e-05
1005,3.7717e-05
1006,3.51406e-05
1007,3.52362e-05
1008,3.77861e-05
1009,3.38913e-05
1010,3.61245e-08
1011,4.01881e-08
1012,3.97938e-08
1013,3.73009e-05
1014,3.21865e-08
1015,3.89806e-05
1016,3.27352e-05
1017,3.79784e-05
1018,3.57427e-08
1019,3.52137e-05
1020,4.19563e-08
1021,3.72982e-08
1022,3.39794e-05
1023,3.4088e-05
1024,4.20339e-08
1025,3.69297e-08
1026,3.55015e-08
1027,3.40122e-05
1028,3.67701e-05
1029,3.62487e-08
1030,3.91557e-05
1031,3.66018e-05
1032,3.66056e-05
1033,3.66501e-05
1034,4.06074e-05
1035,3.80497e-05
1036,3.66204e-05
1037,3.53965e-05
1038,3.94734e-05
1039,2.91111e-08
1040,3.65493e-05
1041,3.65411e-05
1042,3.58447e-05
1043,3.39329e-08
1044,4.09196e-05
1045,3.63648e-08
1046,3.13421e-08
1047,3.28289e-05
1048,3.28517e-05
1049,3.47513e-08
1050,3.67516e-05
1051,3.54147e-05
1052,3.41179e-05
1053,3.4215e-05
1054,4.08716e-05
1055,3.56479e-05
1056,3.40887e-05
1057,3.5841e-05
1058,3.56176e-05
1059,3.3031e-08
1060,3.93344e-05
1061,3.41886e-05
1062,3.6852e-05
1063,3.96054e-05
1064,3.95909e-05
1065,4.79525e-05
1066,4.11288e-05
1067,4.10179e-05
1068,4.84875e-08
1069,3.63603e-08
1070,3.70223e-05
1071,4.46224e-08
1072,3.71228e-05
1073,3.99655e-05
1074,4.93198e-05
1075,4.14315e-05
1076,3.66778e-05
1077,4.38497e-05
1078,4.84323e-05
1079,4.2835e-05
1080,4.22414e-08
1081,4.27213e-08
1082,4.01033e-05
1083,4.83289e-08
1084,4.2203e-08
1085,4.82257e-05
1086,4.82546e-08
1087,4.21116e-08
1088,4.63852e-05
1089,3.80131e-08
1090,5.00819e-05
1091,4.60062e-08
1092,3.79228e-08
1093,4.82472e-05
1094,4.32779e-08
1095,3.88536e-05
1096,4.5802e-05
1097,4.31421e-08
1098,3.88786e-05
1099,4.88828e-05
1100,5.02472e-05
1101,4.37257e-05
1102,4.8856e-05
1103,4.91156e-05
1104,3.97688e-05
1105,3.82429e-05
1106,4.12459e-05
1107,3.59142e-05
1108,3.6403e-08
1109,4.17043e-05
1110,4.52579e-08
1111,4.9938e-05
1112,4.17341e-05
1113,4.56574e-08
1114,4.85905e-05
1115,4.16129e-05
1116,4.9995e-05
1117,4.8669e-05
1118,3.93395e-05
1119,3.30025e-05
1120,3.7079e-05
1121,3.69806e-05
1122,3.29384e-05
1123,3.70793e-05
1124,3.01952e-05
1125,3.57496e-05
1126,3.83882e-05
1127,3.29981e-05
1128,4.08356e-05
1129,4.58085e-05
1130,3.89319e-05
1131,4.84129e-05
1132,3.31102e-08
1133,4.45245e-05
1134,3.57051e-08
1135,4.01423e-05
1136,3.73014e-05
1137,4.01818e-05
1138,3.89703e-05
1139,4.26974e-05
1140,3.73891e-05
1141,3.73439e-05
1142,3.60846e-08
1143,3.7909e-08
1144,4.30877e-05
1145,3.38355e-08
1146,3.54157e-05
1147,3.87249e-05
1148,3.90675e-05
1149,3.59856e-08
1150,3.92841e-05
1151,3.86943e-05
1152,3.60031e-05
1153,4.21666e-05
1154,4.53392e-05
1155,3.73727e-05
1156,3.77609e-05
1157,4.03295e-05
1158,3.76451e-05
1159,3.1557e-08
1160,3.90491e-05
1161,4.92254e-05
1162,4.23295e-05
1163,3.89797e-05
1164,4.94279e-05
1165,4.07063e-05
1166,3.22622e-08
1167,3.76647e-05
1168,4.2017e-05
1169,3.78259e-05
1170,3.89303e-08
1171,4.03365e-05
1172,3.52141e-05
1173,4.0503e-05
1174,3.91027e-05
1175,4.37363e-05
1176,4.04639e-05
1177,3.76071e-05
1178,4.04932e-05
1179,3.93871e-05
1180,3.12671e-08
1181,3.74763e-05
1182,3.30631e-05
1183,3.15903e-08
1184,3.48901e-05
1185,3.41036e-08
1186,3.90088e-05
1187,3.89184e-05
1188,3.45469e-05
1189,3.61308e-05
1190,4.66694e-05
1191,3.62671e-05
1192,4.075e-05
1193,3.16114e-08
1194,3.5399e-08
1195,4.26504e-05
1196,3.43692e-08
1197,2.78123e-08
1198,3.63833e-05
1199,4.40825e-05
1200,2.89324e-08
1201,3.63412e-05
1202,3.33486e-05
1203,2.64307e-08
1204,3.94749e-05
1205,2.7544e-08
1206,5.84033e-05
1207,4.58557e-05
1208,3.71531e-08
1209,3.92203e-08
1210,4.42964e-05
1211,4.49282e-05
1212,4.42613e-08
1213,4.5838e-05
1214,3.68931e-05
1215,4.42838e-08
1216,4.64054e-05
1217,5.27161e-05
1218,5.32294e-05
1219,4.20335e-08
1220,5.30121e-05
1221,5.16779e-05
1222,5.94148e-05
1223,3.64458e-08
1224,3.80703e-05
1225,4.2266e-08
1226,4.4545e-08
1227,5.03013e-05
1228,4.45559e-08
1229,5.65155e-05
1230,5.33172e-05
1231,3.51494e-08
1232,4.29975e-05
1233,3.50066e-08
1234,3.07729e-08
1235,4.45066e-05
1236,3.37333e-08
1237,4.29266e-05
1238,2.15068e-08
1239,4.43872e-05
1240,2.94798e-08
1241,4.00883e-05
1242,3.33031e-08
1243,4.12857e-05
1244,4.81553e-08
1245,4.70283e-05
1246,5.22291e-05
1247,3.5053e-05
1248,3.91948e-05
1249,5.3624e-05
1250,4.21289e-05
1251,4.87965e-05
1252,6.37344e-05
1253,5.24314e-05
1254,5.7226e-05
1255,7.2188e-05
1256,6.56691e-05
1257,6.51128e-05
1258,4.00314e-08
1259,4.29826e-08
1260,4.3946e-05
1261,4.37534e-08
1262,5.05845e-05
1263,4.70886e-05
1264,5.38852e-05
1265,3.97986e-08
1266,4.94102e-05
1267,5.76068e-05
1268,5.33254e-05
1269,4.42207e-08
1270,5.93961e-05
1271,5.33828e-05
1272,6.87843e-05
1273,3.46088e-08
1274,4.2788e-05
1275,4.21056e-08
1276,4.23583e-08
1277,5.35e-05
1278,4.20523e-08
1279,4.2292e-08
1280,5.18908e-05
1281,4.18385e-08
1282,3.87243e-08
1283,4.49977e-05
1284,4.17857e-08
1285,3.8657e-08
1286,4.34586e-05
1287,4.14896e-08
1288,3.35453e-08
1289,3.83884e-05
1290,4.14372e-08
1291,3.34764e-08
1292,3.68183e-05
1293,3.87049e-08
1294,3.58072e-08
1295,3.85004e-05
1296,3.8653e-08
1297,3.57388e-08
1298,3.69173e-05
1299,3.51463e-08
1300,4.19079e-05
1301,3.08595e-08
1302,5.07759e-05
1303,3.8966e-05
1304,4.26736e-05
1305,3.51426e-05
1306,3.20852e-08
1307,2.55972e-08
1308,3.47632e-08
1309,3.86682e-05
1310,2.79269e-08
1311,3.07133e-08
1312,2.62015e-08
1313,3.69915e-05
1314,4.42369e-05
1315,4.44314e-05
1316,5.79529e-05
1317,4.8743e-05
1318,3.73246e-08
1319,4.11929e-08
1320,4.60217e-05
1321,2.81464e-08
1322,4.35573e-05
1323,3.91954e-05
1324,4.37913e-05
1325,3.02112e-08
1326,3.66907e-05
1327,4.03784e-05
1328,3.4301e-05
1329,4.24032e-05
1330,3.86529e-05
1331,3.53247e-05
1332,2.93499e-08
1333,3.15381e-08
1334,3.01942e-08
1335,4.26734e-05
1336,2.50122e-08
1337,3.87466e-05
1338,3.47483e-05
1339,3.86467e-05
1340,2.80504e-08
1341,4.19284e-05
1342,3.54029e-05
1343,3.89527e-05
1344,4.59897e-05
1345,4.18084e-05
1346,4.03935e-05
1347,3.95552e-05
1348,4.23765e-05
1349,4.2405e-05
1350,2.88942e-08
1351,3.74325e-05
1352,4.08003e-05
1353,2.99221e-08
1354,3.01794e-08
1355,4.22692e-05
1356,2.72704e-08
1357,3.71784e-05
1358,4.2078e-05
1359,3.89527e-05
1360,3.09499e-08
1361,4.22258e-05
1362,3.60989e-05
