index,value
602,3.34418
603,-0.0347732
604,1980.93
605,24.041
606,842.348
607,-0.00919488
608,3.34418
609,-0.0347732
610,1980.93
611,24.041
612,842.348
613,-0.00919488
614,3.34418
615,-0.0347732
616,1980.93
617,24.041
618,842.348
619,-0.00919488
620,3.34418
621,-0.0347732
622,1980.93
623,24.041
624,842.348
625,-0.00919488
626,3.34418
627,-0.0347732
628,1980.93
629,24.041
630,842.348
631,-0.00919488
632,3.34418
633,-0.0347732
634,1980.93
635,24.041
636,842.348
637,-0.00919488
638,3.34418
639,-0.0347732
640,1980.93
641,24.041
642,842.348
643,-0.00919488
644,3.34418
645,-0.0347732
646,1980.93
647,24.041
648,842.348
649,-0.00919488
650,3.34418
651,-0.0347732
652,1980.93
653,24.041
654,842.348
655,-0.00919488
656,3.34418
657,-0.0347732
658,1980.93
659,24.041
660,842.348
661,-0.00919488
662,3.34418
663,-0.0347732
664,1980.93
665,24.041
666,842.348
667,-0.00919488
668,3.34418
669,-0.0347732
670,1980.93
671,24.041
672,842.348
673,-0.00919488
674,3.34418
675,-0.0347732
676,1980.93
677,24.041
678,842.348
679,-0.00919488
680,3.34418
681,-0.0347732
682,1980.93
683,24.041
684,842.348
685,-0.00919488
686,3.34418
687,-0.0347732
688,1980.93
689,24.041
690,842.348
691,-0.00919488
692,3.34418
693,-0.0347732
694,1980.93
695,24.041
696,842.348
697,-0.00919488
698,3.34418
699,-0.0347732
700,1980.93
701,24.041
702,842.348
703,-0.00919488
704,3.34418
705,-0.0347732
706,1980.93
707,24.041
708,842.348
709,-0.00919488
710,3.34418
711,-0.0347732
712,1980.93
713,24.041
714,842.348
715,-0.00919488
716,3.34418
717,-0.0347732
718,1980.93
719,24.041
720,842.348
721,-0.00919488
722,3.34418
723,-0.0347732
724,1980.93
725,24.041
726,842.348
727,-0.00919488
728,3.34418
729,-0.0347732
730,1980.93
731,24.041
732,842.348
733,-0.00919488
734,3.34418
735,-0.0347732
736,1980.93
737,24.041
738,842.348
739,-0.00919488
740,3.34418
741,-0.0347732
742,1980.93
743,24.041
744,842.348
745,-0.00919488
746,3.34418
747,-0.0347732
748,1980.93
749,24.041
750,842.348
751,-0.00919488
752,3.34418
753,-0.0347732
754,1980.93
755,24.041
756,842.348
757,-0.00919488
758,3.34418
759,-0.0347732
760,1980.93
761,24.041
762,842.348
763,-0.00919488
764,3.34418
765,-0.0347732
766,1980.93
767,24.041
768,842.348
769,-0.00919488
770,3.34418
771,-0.0347732
772,1980.93
773,24.041
774,842.348
775,-0.00919488
776,3.34418
777,-0.0347732
778,1980.93
779,24.041
780,842.348
781,-0.00919488
782,3.34418
783,-0.0347732
784,1980.93
785,24.041
786,842.348
787,-0.00919488
788,3.34418
789,-0.0347732
790,1980.93
791,24.041
792,842.348
793,-0.00919488
794,3.34418
795,-0.0347732
796,1980.93
797,24.041
798,842.348
799,-0.00919488
800,3.34418
801,-0.0347732
802,1980.93
803,24.041
804,842.348
805,-0.00919488
806,3.34418
807,-0.0347732
808,1980.93
809,24.041
810,842.348
811,-0.00919488
812,3.34418
813,-0.0347732
814,1980.93
815,24.041
816,842.348
817,-0.00919488
818,3.34418
819,-0.0347732
820,1980.93
821,24.041
822,842.348
823,-0.00919488
824,3.34418
825,-0.0347732
826,1980.93
827,24.041
828,842.348
829,-0.00919488
830,3.34418
831,-0.0347732
832,1980.93
833,24.041
834,842.348
835,-0.00919488
836,3.34418
837,-0.0347732
838,1980.93
839,24.041
840,842.348
841,-0.00919488
842,3.34418
843,-0.0347732
844,1980.93
845,24.041
846,842.348
847,-0.00919488
848,3.34418
849,-0.0347732
850,1980.93
851,24.041
852,842.348
853,-0.00919488
854,3.34418
855,-0.0347732
856,1980.93
857,24.041
858,842.348
859,-0.00919488
860,3.34418
861,-0.0347732
862,1980.93
863,24.041
864,842.348
865,-0.00919488
866,3.34418
867,-0.0347732
868,1980.93
869,24.041
870,842.348
871,-0.00919488
872,3.34418
873,-0.0347732
874,1980.93
875,24.041
876,842.348
877,-0.00919488
878,3.34418
879,-0.0347732
880,1980.93
881,24.041
882,842.348
883,-0.00919488
884,3.34418
885,-0.0347732
886,1980.93
887,24.041
888,842.348
889,-0.00919488
890,3.34418
891,-0.0347732
892,1980.93
893,24.041
894,842.348
895,-0.00919488
896,3.34418
897,-0.0347732
898,1980.93
899,24.041
900,842.348
901,7.36776
902,-0.080874
903,3540.93
904,-0.000871193
905,-5.16401
906,0.11085
907,2656.23
908,45.5763
909,3724.17
910,-0.0180262
911,2.13342
912,-0.0142686
913,1382.68
914,24.3967
915,1192.19
916,-0.00966265
917,0.629794
918,0.000593504
919,1452.14
920,24.32
921,1146.04
922,-0.00628593
923,0.0583874
924,0.00840902
925,1414.07
926,23.8455
927,1273.17
928,-0.00585927
929,0.0727435
930,0.00913907
931,1419.7
932,23.725
933,1285.54
934,-0.00580419
935,0.0971485
936,0.00907393
937,1420.09
938,23.7482
939,1281.82
940,-0.00576556
941,0.0994244
942,0.00905626
943,1420.06
944,23.7595
945,1280.78
946,-0.00574504
947,0.0986127
948,0.0090587
949,1420.04
950,23.76
951,1280.83
952,-0.0057377
953,0.0984332
954,0.00905967
955,1420.04
956,23.7594
957,1280.89
958,-0.00573534
959,0.0984487
960,0.00905974
961,1420.04
962,23.7592
963,1280.89
964,-0.0057345
965,0.0984581
966,0.00905976
967,1420.04
968,23.7591
969,1280.89
970,-0.00573419
971,0.0984585
972,0.00905978
973,1420.04
974,23.7591
975,1280.89
976,-0.00573407
977,0.0984581
978,0.00905979
979,1420.04
980,23.7591
981,1280.89
982,-0.00573402
983,0.0984581
984,0.00905979
985,1420.04
986,23.7591
987,1280.89
988,-0.00573401
989,0.0984581
990,0.00905979
991,1420.04
992,23.7591
993,1280.89
994,-0.005734
995,0.0984581
996,0.00905979
997,1420.04
998,23.7591
999,1280.89
1000,-0.005734
1001,0.0984581
1002,0.00905979
1003,1420.04
1004,23.7591
1005,1280.89
1006,-0.005734
1007,0.0984581
1008,0.00905979
1009,1420.04
1010,23.7591
1011,1280.89
1012,-0.005734
1013,0.0984581
1014,0.0090598
1015,1420.04
1016,23.7591
1017,1280.89
1018,-0.005734
1019,0.0984581
1020,0.0090598
1021,1420.04
1022,23.7591
1023,1280.89
1024,-0.005734
1025,0.0984581
1026,0.0090598
1027,1420.04
1028,23.7591
1029,1280.89
1030,-0.005734
1031,0.0984581
1032,0.0090598
1033,1420.04
1034,23.7591
1035,1280.89
1036,-0.005734
1037,0.0984581
1038,0.0090598
1039,1420.04
1040,23.7591
1041,1280.89
1042,-0.005734
1043,0.0984581
1044,0.0090598
1045,1420.04
1046,23.7591
1047,1280.89
1048,-0.005734
1049,0.0984581
1050,0.0090598
1051,1420.04
1052,23.7591
1053,1280.89
1054,-0.005734
1055,0.0984581
1056,0.0090598
1057,1420.04
1058,23.7591
1059,1280.89
1060,-0.005734
1061,0.0984581
1062,0.0090598
1063,1420.04
1064,23.7591
1065,1280.89
1066,-0.005734
1067,0.0984581
1068,0.0090598
1069,1420.04
1070,23.7591
1071,1280.89
1072,-0.005734
1073,0.0984581
1074,0.0090598
1075,1420.04
1076,23.7591
1077,1280.89
1078,-0.005734
1079,0.0984581
1080,0.0090598
1081,1420.04
1082,23.7591
1083,1280.89
1084,-0.005734
1085,0.0984581
1086,0.0090598
1087,1420.04
1088,23.7591
1089,1280.89
1090,-0.005734
1091,0.0984581
1092,0.0090598
1093,1420.04
1094,23.7591
1095,1280.89
1096,-0.005734
1097,0.0984581
1098,0.0090598
1099,1420.04
1100,23.7591
1101,1280.89
1102,-0.005734
1103,0.0984581
1104,0.0090598
1105,1420.04
1106,23.7591
1107,1280.89
1108,-0.005734
1109,0.0984581
1110,0.0090598
1111,1420.04
1112,23.7591
1113,1280.89
1114,-0.005734
1115,0.0984581
1116,0.0090598
1117,1420.04
1118,23.7591
1119,1280.89
1120,-0.005734
1121,0.0984581
1122,0.0090598
1123,1420.04
1124,23.7591
1125,1280.89
1126,-0.005734
1127,0.0984581
1128,0.0090598
1129,1420.04
1130,23.7591
1131,1280.89
1132,-0.005734
1133,0.0984581
1134,0.0090598
1135,1420.04
1136,23.7591
1137,1280.89
1138,-0.005734
1139,0.0984581
1140,0.0090598
1141,1420.04
1142,23.7591
1143,1280.89
1144,-0.005734
1145,0.0984581
1146,0.0090598
1147,1420.04
1148,23.7591
1149,1280.89
1150,-0.005734
1151,0.0984581
1152,0.0090598
1153,1420.04
1154,23.7591
1155,1280.89
1156,-0.005734
1157,0.0984581
1158,0.0090598
1159,1420.04
1160,23.7591
1161,1280.89
1162,-0.005734
1163,0.0984581
1164,0.0090598
1165,1420.04
1166,23.7591
1167,1280.89
1168,-0.005734
1169,0.0984581
1170,0.0090598
1171,1420.04
1172,23.7591
1173,1280.89
1174,-0.005734
1175,0.0984581
1176,0.0090598
1177,1420.04
1178,23.7591
1179,1280.89
1180,-0.005734
1181,0.0984581
1182,0.0090598
1183,1420.04
1184,23.7591
1185,1280.89
1186,-0.005734
1187,0.0984581
1188,0.0090598
1189,1420.04
1190,23.7591
1191,1280.89
1192,-0.005734
1193,0.0984581
1194,0.0090598
1195,1420.04
1196,23.7591
1197,1280.89
1198,-0.005734
1199,0.0984581
1200,0.0090598
1201,1420.04
1202,23.7591
1203,1280.89
1204,-0.005734
1205,0.0984581
1206,0.0090598
1207,1420.04
1208,23.7591
1209,1280.89
1210,-0.005734
1211,0.0984581
1212,0.0090598
1213,1420.04
1214,23.7591
1215,1280.89
1216,-0.005734
1217,0.0984581
1218,0.0090598
1219,1420.04
1220,23.7591
1221,1280.89
1222,-0.005734
1223,0.0984581
1224,0.0090598
1225,1420.04
1226,23.7591
1227,1280.89
1228,-0.005734
1229,0.0984581
1230,0.0090598
1231,1420.04
1232,23.7591
1233,1280.89
1234,-0.005734
1235,0.0984581
1236,0.0090598
1237,1420.04
1238,23.7591
1239,1280.89
1240,-0.005734
1241,0.0984581
1242,0.0090598
1243,1420.04
1244,23.7591
1245,1280.89
1246,-0.005734
1247,0.0984581
1248,0.0090598
1249,1420.04
1250,23.7591
1251,1280.89
1252,-0.005734
1253,0.0984581
1254,0.0090598
1255,1420.04
1256,23.7591
1257,1280.89
1258,-0.005734
1259,0.0984581
1260,0.0090598
1261,1420.04
1262,23.7591
1263,1280.89
1264,-0.005734
1265,0.0984581
1266,0.0090598
1267,1420.04
1268,23.7591
1269,1280.89
1270,-0.005734
1271,0.0984581
1272,0.0090598
1273,1420.04
1274,23.7591
1275,1280.89
1276,-0.005734
1277,0.0984581
1278,0.0090598
1279,1420.04
1280,23.7591
1281,1280.89
1282,-0.005734
1283,0.0984581
1284,0.0090598
1285,1420.04
1286,23.7591
1287,1280.89
1288,-0.005734
1289,0.0984581
1290,0.0090598
1291,1420.04
1292,23.7591
1293,1280.89
1294,-0.005734
1295,0.0984581
1296,0.0090598
1297,1420.04
1298,23.7591
1299,1280.89
1300,-0.005734
1301,0.0984581
1302,0.0090598
1303,1420.04
1304,23.7591
1305,1280.89
1306,-0.005734
1307,0.0984581
1308,0.0090598
1309,1420.04
1310,23.7591
1311,1280.89
1312,-0.005734
1313,0.0984581
1314,0.0090598
1315,1420.04
1316,23.7591
1317,1280.89
1318,-0.005734
1319,0.0984581
1320,0.0090598
1321,1420.04
1322,23.7591
1323,1280.89
1324,-0.005734
1325,0.0984581
1326,0.0090598
1327,1420.04
1328,23.7591
1329,1280.89
1330,-0.005734
1331,0.0984581
1332,0.0090598
1333,1420.04
1334,23.7591
1335,1280.89
1336,-0.005734
1337,0.0984581
1338,0.0090598
1339,1420.04
1340,23.7591
1341,1280.89
1342,-0.005734
1343,0.0984581
1344,0.0090598
1345,1420.04
1346,23.7591
1347,1280.89
1348,-0.005734
1349,0.0984581
1350,0.0090598
1351,1420.04
1352,23.7591
1353,1280.89
1354,-0.005734
1355,0.0984581
1356,0.0090598
1357,1420.04
1358,23.7591
1359,1280.89
1360,-0.005734
1361,0.0984581
1362,0.0090598
1363,1420.04
1364,23.7591
1365,1280.89
1366,-0.005734
1367,0.0984581
1368,0.0090598
1369,1420.04
1370,23.7591
1371,1280.89
1372,-0.005734
1373,0.0984581
1374,0.0090598
1375,1420.04
1376,23.7591
1377,1280.89
1378,-0.005734
1379,0.0984581
1380,0.0090598
1381,1420.04
1382,23.7591
1383,1280.89
1384,-0.005734
1385,0.0984581
1386,0.0090598
1387,1420.04
1388,23.7591
1389,1280.89
1390,-0.005734
1391,0.0984581
1392,0.0090598
1393,1420.04
1394,23.7591
1395,1280.89
1396,-0.005734
1397,0.0984581
1398,0.0090598
1399,1420.04
1400,23.7591
1401,1280.89
1402,-0.005734
1403,0.0984581
1404,0.0090598
1405,1420.04
1406,23.7591
1407,1280.89
1408,-0.005734
1409,0.0984581
1410,0.0090598
1411,1420.04
1412,23.7591
1413,1280.89
1414,-0.005734
1415,0.0984581
1416,0.0090598
1417,1420.04
1418,23.7591
1419,1280.89
1420,-0.005734
1421,0.0984581
1422,0.0090598
1423,1420.04
1424,23.7591
1425,1280.89
1426,-0.005734
1427,0.0984581
1428,0.0090598
1429,1420.04
1430,23.7591
1431,1280.89
1432,-0.005734
1433,0.0984581
1434,0.0090598
1435,1420.04
1436,23.7591
1437,1280.89
1438,-0.005734
1439,0.0984581
1440,0.0090598
1441,1420.04
1442,23.7591
1443,1280.89
1444,-0.005734
1445,0.0984581
1446,0.0090598
1447,1420.04
1448,23.7591
1449,1280.89
1450,-0.005734
1451,0.0984581
1452,0.0090598
1453,1420.04
1454,23.7591
1455,1280.89
1456,-0.005734
1457,0.0984581
1458,0.0090598
1459,1420.04
1460,23.7591
1461,1280.89
1462,-0.005734
1463,0.0984581
1464,0.0090598
1465,1420.04
1466,23.7591
1467,1280.89
1468,-0.005734
1469,0.0984581
1470,0.0090598
1471,1420.04
1472,23.7591
1473,1280.89
1474,-0.005734
1475,0.0984581
1476,0.0090598
1477,1420.04
1478,23.7591
1479,1280.89
1480,-0.005734
1481,0.0984581
1482,0.0090598
1483,1420.04
1484,23.7591
1485,1280.89
1486,-0.005734
1487,0.0984581
1488,0.0090598
1489,1420.04
1490,23.7591
1491,1280.89
1492,-0.005734
1493,0.0984581
1494,0.0090598
1495,1420.04
1496,23.7591
1497,1280.89
1498,-0.005734
1499,0.0984581
1500,0.0090598
1501,1420.04
1502,23.7591
1503,1280.89
1504,1.37983
1505,-0.002025
1506,2853.79
1507,-0.0368842
1508,-4.99864
1509,0.182557
1510,2625.84
1511,50.6726
1512,3526.69
1513,-0.0409784
1514,2.10346
1515,-0.0222833
1516,1297.41
1517,25.0085
1518,1086.58
1519,-0.0243039
1520,0.475967
1521,0.00287138
1522,1367.51
1523,24.3871
1524,1083.43
1525,-0.0192233
1526,-0.0696076
1527,0.0144958
1528,1324.68
1529,23.5394
1530,1201.31
1531,-0.0183738
1532,-0.0533861
1533,0.0153295
1534,1331.64
1535,23.3366
1536,1211.92
1537,-0.0181336
1538,-0.0291909
1539,0.0151664
1540,1332.34
1541,23.3568
1542,1208.64
1543,-0.0180176
1544,-0.0265687
1545,0.0151423
1546,1332.41
1547,23.3693
1548,1207.73
1549,-0.0179699
1550,-0.027272
1551,0.0151521
1552,1332.35
1553,23.3697
1554,1207.76
1555,-0.0179531
1556,-0.0274596
1557,0.0151552
1558,1332.34
1559,23.3688
1560,1207.8
1561,-0.0179471
1562,-0.0274538
1563,0.0151556
1564,1332.35
1565,23.3685
1566,1207.8
1567,-0.017945
1568,-0.0274451
1569,0.0151556
1570,1332.35
1571,23.3685
1572,1207.8
1573,-0.0179441
1574,-0.0274441
1575,0.0151557
1576,1332.35
1577,23.3684
1578,1207.8
1579,-0.0179438
1580,-0.0274442
1581,0.0151557
1582,1332.35
1583,23.3684
1584,1207.8
1585,-0.0179437
1586,-0.0274442
1587,0.0151557
1588,1332.35
1589,23.3684
1590,1207.8
1591,-0.0179437
1592,-0.0274442
1593,0.0151557
1594,1332.35
1595,23.3684
1596,1207.8
1597,-0.0179437
1598,-0.0274442
1599,0.0151557
1600,1332.35
1601,23.3684
1602,1207.8
1603,-0.0179437
1604,-0.0274442
1605,0.0151557
1606,1332.35
1607,23.3684
1608,1207.8
1609,-0.0179437
1610,-0.0274442
1611,0.0151557
1612,1332.35
1613,23.3684
1614,1207.8
1615,-0.0179437
1616,-0.0274442
1617,0.0151557
1618,1332.35
1619,23.3684
1620,1207.8
1621,-0.0179437
1622,-0.0274442
1623,0.0151557
1624,1332.35
1625,23.3684
1626,1207.8
1627,-0.0179437
1628,-0.0274442
1629,0.0151557
1630,1332.35
1631,23.3684
1632,1207.8
1633,-0.0179437
1634,-0.0274442
1635,0.0151557
1636,1332.35
1637,23.3684
1638,1207.8
1639,-0.0179437
1640,-0.0274442
1641,0.0151557
1642,1332.35
1643,23.3684
1644,1207.8
1645,-0.0179437
1646,-0.0274442
1647,0.0151557
1648,1332.35
1649,23.3684
1650,1207.8
1651,-0.0179437
1652,-0.0274442
1653,0.0151557
1654,1332.35
1655,23.3684
1656,1207.8
1657,-0.0179437
1658,-0.0274442
1659,0.0151557
1660,1332.35
1661,23.3684
1662,1207.8
1663,-0.0179437
1664,-0.0274442
1665,0.0151557
1666,1332.35
1667,23.3684
1668,1207.8
1669,-0.0179437
1670,-0.0274442
1671,0.0151557
1672,1332.35
1673,23.3684
1674,1207.8
1675,-0.0179437
1676,-0.0274442
1677,0.0151557
1678,1332.35
1679,23.3684
1680,1207.8
1681,-0.0179437
1682,-0.0274442
1683,0.0151557
1684,1332.35
1685,23.3684
1686,1207.8
1687,-0.0179437
1688,-0.0274442
1689,0.0151557
1690,1332.35
1691,23.3684
1692,1207.8
1693,-0.0179437
1694,-0.0274442
1695,0.0151557
1696,1332.35
1697,23.3684
1698,1207.8
1699,-0.0179437
1700,-0.0274442
1701,0.0151557
1702,1332.35
1703,23.3684
1704,1207.8
1705,-0.0179437
1706,-0.0274442
1707,0.0151557
1708,1332.35
1709,23.3684
1710,1207.8
1711,-0.0179437
1712,-0.0274442
1713,0.0151557
1714,1332.35
1715,23.3684
1716,1207.8
1717,-0.0179437
1718,-0.0274442
1719,0.0151557
1720,1332.35
1721,23.3684
1722,1207.8
1723,-0.0179437
1724,-0.0274442
1725,0.0151557
1726,1332.35
1727,23.3684
1728,1207.8
1729,-0.0179437
1730,-0.0274442
1731,0.0151557
1732,1332.35
1733,23.3684
1734,1207.8
1735,-0.0179437
1736,-0.0274442
1737,0.0151557
1738,1332.35
1739,23.3684
1740,1207.8
1741,-0.0179437
1742,-0.0274442
1743,0.0151557
1744,1332.35
1745,23.3684
1746,1207.8
1747,-0.0179437
1748,-0.0274442
1749,0.0151557
1750,1332.35
1751,23.3684
1752,1207.8
1753,-0.0179437
1754,-0.0274442
1755,0.0151557
1756,1332.35
1757,23.3684
