index,value
1681,0.0667365
1682,0.033646
1683,0.0271189
1684,0.0199074
1685,0.047159
1686,0.0379535
1687,0.0266891
1688,0.0500104
1689,0.0499464
1690,0.0794297
1691,0.0672052
1692,0.0589188
1693,0.0681222
1694,0.0308235
1695,0.0425742
1696,0.0484308
1697,0.0291416
1698,0.0656231
1699,0.0385382
1700,0.0485094
1701,0.0309405
1702,0.0355177
1703,0.0534137
1704,0.0206698
1705,0.0290425
1706,0.0434141
1707,0.0635502
1708,0.0266849
1709,0.0246643
1710,0.0419112
1711,0.0259269
1712,0.0343891
1713,0.0528644
1714,0.0437491
1715,0.0445872
1716,0.0704728
1717,0.0390137
1718,0.0667117
1719,0.0675037
1720,0.0642077
1721,0.0739585
1722,0.0166893
1723,0.0646876
1724,0.0516298
1725,0.0383899
1726,0.0794424
1727,0.0538662
1728,0.0547829
1729,0.0346584
1730,0.0503416
1731,0.063951
1732,0.0304432
1733,0.015409
1734,0.00931798
1735,0.0531258
1736,0.0566637
1737,0.0722411
1738,0.0355607
1739,0.0368806
1740,0.0438925
1741,0.0118711
1742,0.0544307
1743,0.0522565
1744,0.0768984
1745,0.0624688
1746,0.0328765
1747,0.0690473
1748,0.086456
1749,0.0935395
1750,0.0743201
1751,0.0737829
1752,0.054031
1753,0.04539
1754,0.0512459
1755,0.0568615
1756,0.00877231
1757,0.0213178
1758,0.0187343
1759,0.0315948
1760,0.037638
1761,0.044422
1762,0.0617105
1763,0.0430697
1764,0.0301415
1765,0.0375066
1766,0.0489038
1767,0.0553531
1768,0.0239787
1769,0.0464761
1770,0.0702067
1771,0.0527829
1772,0.0651675
1773,0.035392
1774,0.0392539
1775,0.0221089
1776,0.0692542
1777,0.0899559
1778,0.0928409
1779,0.0622789
1780,0.0507199
1781,0.0205296
1782,0.0352562
1783,0.0726411
1784,0.0283346
1785,0.0307186
1786,0.0273144
1787,0.068046
1788,0.0629569
1789,0.0709762
1790,0.0673306
1791,0.0403538
1792,0.0199115
1793,0.0391753
1794,0.056298
1795,0.0524911
1796,0.0216764
1797,0.0331974
1798,0.0704306
1799,0.0798695
1800,0.0759033
1801,0.0373218
1802,0.0725751
1803,0.0817624
1804,0.0823171
1805,0.0443381
1806,0.0636259
1807,0.061172
1808,0.046547
1809,0.0639045
1810,0.0238009
1811,0.0548879
1812,0.0809942
1813,0.0976026
1814,0.070475
1815,0.0516034
1816,0.0450276
1817,0.0384992
1818,0.0613339
1819,0.0311351
1820,0.0402612
1821,0.0378986
1822,0.0548618
1823,0.0341752
1824,0.0156713
1825,0.0354266
1826,0.0264766
1827,0.0326345
1828,0.0292875
1829,0.024969
1830,0.0399448
1831,0.0284644
1832,0.0288503
1833,0.0455313
1834,0.0371268
1835,0.0657433
1836,0.0561533
1837,0.0684899
1838,0.0625649
1839,0.0338156
1840,0.0719621
1841,0.0289538
1842,0.0644266
1843,0.0456316
1844,0.0699384
1845,0.0613212
1846,0.0748856
1847,0.074174
1848,0.0601378
1849,0.0256784
1850,0.0675324
1851,0.0281811
1852,0.066156
1853,0.0422839
1854,0.0217767
1855,0.0488087
1856,0.0197116
1857,0.0200538
1858,0.057326
1859,0.0456868
1860,0.0750215
1861,0.0661293
1862,0.0434454
1863,0.0664839
1864,0.0582415
1865,0.0692025
1866,0.0853736
1867,0.0861308
1868,0.0638163
1869,0.0599868
1870,0.0700465
1871,0.0496273
1872,0.0588386
1873,0.0711132
1874,0.0471442
1875,0.0822528
1876,0.0633487
1877,0.0389401
1878,0.0480264
1879,0.0253588
1880,0.0501396
1881,0.0647184
1882,0.0626955
1883,0.0741839
1884,0.0542
1885,0.0334375
1886,0.0237504
1887,0.0613114
1888,0.0557375
1889,0.0659275
1890,0.0862801
1891,0.0304153
1892,0.0722302
1893,0.0701913
1894,0.0336779
1895,0.0346966
1896,0.024006
1897,0.0477108
1898,0.0364421
1899,0.0395983
1900,0.0312649
1901,0.0265665
1902,0.018136
1903,0.0376388
1904,0.0372564
1905,0.0682066
1906,0.0351829
1907,0.072162
1908,0.0877884
1909,0.0720274
1910,0.0523227
1911,0.0278064
1912,0.0571997
1913,0.0350996
1914,0.0378131
1915,0.0791578
1916,0.0792598
1917,0.0398817
1918,0.0639089
1919,0.0454428
1920,0.0471917
1921,0.0684739
1922,0.0665847
1923,0.068422
1924,0.0445255
1925,0.0426378
1926,0.0265637
1927,0.0535739
1928,0.0255034
1929,0.0143682
1930,0.0364368
1931,0.0255494
1932,0.0838135
1933,0.0509384
1934,0.0498068
1935,0.0509031
1936,0.0314345
1937,0.0317652
1938,0.077047
1939,0.0301052
1940,0.0488495
1941,0.0409885
1942,0.0139228
1943,0.0316814
1944,0.0290181
1945,0.0432024
1946,0.0256968
1947,0.023491
1948,0.0168991
1949,0.0270628
1950,0.0520081
1951,0.0324792
1952,0.052622
1953,0.0436241
1954,0.0296007
1955,0.0159765
1956,0.0489505
1957,0.0455204
1958,0.0309243
1959,0.0577913
1960,0.0497241
1961,0.0144755
1962,0.0362875
1963,0.0319768
1964,0.0571637
1965,0.0279896
1966,0.063118
1967,0.0808071
1968,0.0257143
1969,0.0506246
1970,0.0267454
1971,0.0521094
1972,0.0419689
1973,0.0769805
1974,0.0386945
1975,0.0532604
1976,0.0175595
1977,0.0489411
1978,0.0246565
1979,0.0415889
1980,0.0488696
1981,0.0119354
1982,0.0499017
1983,0.0532177
1984,0.0452485
1985,0.0279268
1986,0.0182187
1987,0.029831
1988,0.036939
1989,0.0192199
1990,0.0519367
1991,0.0195681
1992,0.0374706
1993,0.0575532
1994,0.0597035
1995,0.0333439
1996,0.0273809
1997,0.0714036
1998,0.0562322
1999,0.0635136
2000,0.0335786
2001,0.0464442
2002,0.069999
2003,0.0408486
2004,0.0259531
2005,0.0137515
2006,0.0520058
2007,0.0691534
2008,0.0249993
2009,0.0537232
2010,0.0577961
2011,0.0329059
2012,0.0292139
2013,0.0483585
2014,0.0258077
2015,0.0329526
2016,0.0607113
2017,0.0419134
2018,0.0694241
2019,0.0451941
2020,0.0249205
2021,0.0627684
2022,0.013229
2023,0.0181768
2024,0.0450575
2025,0.066088
2026,0.0354755
2027,0.03312
2028,0.0761855
2029,0.0797432
2030,0.0485803
2031,0.0504332
2032,0.0711105
2033,0.0535682
2034,0.0913417
2035,0.0604612
2036,0.072567
2037,0.0535968
2038,0.0239823
2039,0.0482023
2040,0.06816
2041,0.0400236
2042,0.0244905
2043,0.0320696
2044,0.0454174
2045,0.0423184
2046,0.0461542
2047,0.075616
2048,0.0408642
2049,0.0579361
2050,0.0286298
2051,0.0537162
2052,0.0675608
2053,0.0750342
2054,0.0598389
2055,0.0309837
2056,0.0676332
2057,0.0466143
2058,0.0258403
2059,0.0550789
2060,0.0461791
2061,0.0809356
2062,0.0792987
2063,0.062771
2064,0.0618334
2065,0.0741098
2066,0.07599
2067,0.0795293
2068,0.0661533
2069,0.0388444
2070,0.0644365
2071,0.0285981
2072,0.0687598
2073,0.0820083
2074,0.0680948
2075,0.0539769
2076,0.0646068
2077,0.0412705
2078,0.0284827
2079,0.0689787
2080,0.051613
2081,0.040126
2082,0.0276861
2083,0.0409643
2084,0.035012
2085,0.0462186
2086,0.0639679
2087,0.0441126
2088,0.0365984
2089,0.0533372
2090,0.0348496
2091,0.0586616
2092,0.0357653
2093,0.0229581
2094,0.0130394
2095,0.0153286
2096,0.0525302
2097,0.0159047
2098,-0.00343492
2099,0.023735
2100,0.0501674
2101,0.0392489
2102,0.0554166
2103,0.0473935
2104,0.0443803
2105,0.0236962
2106,0.0466512
2107,0.0237772
2108,0.0476193
2109,0.0359416
2110,0.0613398
2111,0.0605329
2112,0.0615623
2113,0.0423065
2114,0.0516097
2115,0.0320086
2116,0.058892
2117,0.0309708
2118,0.0301153
2119,0.0218499
2120,0.0478217
2121,0.0532887
2122,0.0327006
2123,0.0292992
2124,0.0345577
2125,0.0230167
2126,0.0221492
2127,0.0214704
2128,0.065158
2129,0.0799648
2130,0.0682789
2131,0.0576705
2132,0.0858476
2133,0.0690239
2134,0.0493439
2135,0.0371922
2136,0.0298389
2137,0.0443179
2138,0.0219983
2139,0.0666947
2140,0.0446557
2141,0.0372269
2142,0.0688902
2143,0.0291845
2144,0.0416958
2145,0.0212971
2146,0.0176709
2147,0.0541191
2148,0.0591488
2149,0.047443
2150,0.0972347
2151,0.0634815
2152,0.0277093
2153,0.039825
2154,0.0508007
2155,0.0531264
2156,0.0503208
2157,0.0555637
2158,0.0685711
2159,0.0186208
2160,0.0229171
2161,0.0645572
2162,0.0810182
2163,0.0465967
2164,0.0759616
2165,0.0515543
2166,0.0476903
2167,0.0370221
2168,0.0658697
2169,0.0494677
2170,0.0363022
2171,0.0180997
2172,0.0312322
2173,0.027614
2174,0.065091
2175,0.0815846
2176,0.0411916
2177,0.0830561
2178,0.0254754
2179,0.058643
2180,0.0749274
2181,0.0644635
2182,0.0587576
2183,0.0535135
2184,0.0715459
2185,0.0652923
2186,0.0386235
2187,0.00684979
2188,0.0435716
2189,0.0512983
2190,0.0681462
2191,0.0994062
2192,0.0744853
2193,0.0224994
2194,0.0523761
2195,0.0728925
2196,0.0435512
2197,0.0173435
2198,0.0289871
2199,0.0281406
2200,0.0730342
2201,0.0610307
2202,0.0364675
2203,0.0662733
2204,0.0138757
2205,0.0333389
2206,0.0425
2207,0.0690149
2208,0.0264112
2209,0.0399967
2210,0.0265717
2211,0.026415
2212,0.0205053
2213,0.0638515
2214,0.0282865
2215,0.0513175
2216,0.0412551
2217,0.0811812
2218,0.0219785
2219,0.0498836
2220,0.0542737
2221,0.0383465
2222,0.0700456
2223,0.0234295
2224,0.0622309
2225,0.0649716
2226,0.0749466
2227,0.0318949
2228,0.0294485
2229,0.0570515
2230,0.0394451
2231,0.0392801
2232,0.0672506
2233,0.0217264
2234,0.0376682
2235,0.0416689
2236,0.0292864
2237,0.0122871
2238,0.060826
2239,0.0572754
2240,0.0530393
2241,0.0303389
2242,0.0535279
2243,0.0296626
2244,0.0374266
2245,0.0493042
2246,0.0611127
2247,0.0680238
2248,0.0735652
2249,0.0681137
2250,0.0354368
2251,0.0574991
2252,0.0186609
2253,0.0753033
2254,0.0605453
2255,0.0470503
2256,0.0581576
2257,0.0375404
2258,0.0337204
2259,0.0621108
2260,0.0473745
2261,0.0695784
2262,0.0439368
2263,0.068695
2264,0.0361642
2265,0.0646938
2266,0.0311947
2267,0.0347566
2268,0.0599745
2269,0.0188954
2270,0.0422586
2271,0.038125
2272,0.0429119
2273,0.0676318
2274,0.0707338
2275,0.0251802
2276,0.0254358
2277,0.014665
2278,0.0717376
2279,0.0693594
2280,0.0575033
2281,0.0419967
2282,0.0333225
2283,0.0728107
2284,0.037248
2285,0.0537258
2286,0.036092
2287,0.0227163
2288,0.0679687
2289,0.0413205
2290,0.0408271
2291,0.082369
2292,0.0602092
2293,0.0215175
2294,0.0295613
2295,0.0752163
2296,0.0447457
2297,0.0315292
2298,0.0286072
2299,0.0207868
2300,0.0638593
2301,0.0383842
2302,0.0245804
2303,0.0497626
2304,0.0227549
2305,0.0756711
2306,0.0965483
2307,0.0622614
2308,0.0630591
2309,0.0520368
2310,0.04606
2311,0.045532
2312,0.0307643
2313,0.0280333
2314,0.0167336
2315,0.0511737
2316,0.0619309
2317,0.0213515
2318,0.0574002
2319,0.0322887
2320,0.0695967
2321,0.064917
2322,0.0506013
2323,0.0307276
2324,0.0164543
2325,0.0629051
2326,0.0568284
2327,0.0461327
2328,0.0734564
2329,0.0343966
2330,0.0153231
2331,0.0660215
2332,0.0684984
2333,0.0489731
2334,0.0764755
2335,0.0860663
2336,0.072463
2337,0.069275
2338,0.0465256
2339,0.0161794
2340,0.0616892
2341,0.0336655
2342,0.0195613
2343,0.0243076
2344,0.0797451
2345,0.0766698
2346,0.0746752
2347,0.0506917
2348,0.0638129
2349,0.0476305
2350,0.0346603
2351,0.0636188
2352,0.0190583
2353,0.0285257
2354,0.0276256
2355,0.0434397
2356,0.042019
2357,0.019032
2358,0.0505835
2359,0.0161492
2360,0.0194399
2361,0.0625508
2362,0.0578733
2363,0.0489716
2364,0.0374551
2365,0.0370081
2366,0.0642226
2367,0.0316002
2368,0.0309143
2369,0.0133757
2370,0.0472917
2371,0.00742738
2372,0.0511216
2373,0.0394933
2374,0.0227334
2375,0.0375445
2376,0.00965383
2377,0.0220668
2378,0.0200215
2379,0.0147427
2380,0.0737091
2381,0.0361697
2382,0.0416895
2383,0.0175566
2384,0.0540738
2385,0.057508
2386,0.0814382
2387,0.0617154
2388,0.0280749
2389,0.0433695
2390,0.0392014
2391,0.0255661
2392,0.0366888
2393,0.0443087
2394,0.0351792
2395,0.0667317
2396,0.0177562
2397,0.069414
2398,0.0238039
2399,0.0113385
2400,0.0270624
2401,0.0606129
2402,0.0219674
2403,0.0343265
2404,0.029472
2405,0.0214983
2406,0.0481865
2407,0.0184289
2408,0.0329356
2409,0.0175434
2410,0.0683965
2411,0.0551731
2412,0.0391747
2413,0.0228671
2414,0.0716733
2415,0.0654588
2416,0.0498647
2417,0.0246619
2418,0.0231148
2419,0.0331489
2420,0.0496551
2421,0.0205506
2422,0.0359252
2423,0.0411407
2424,0.0356365
2425,0.0318932
2426,0.0411655
2427,0.0499468
2428,0.0318173
2429,0.0632633
2430,0.0570422
2431,0.0640551
2432,0.00686512
2433,0.0707298
2434,0.0682499
2435,0.0419701
2436,0.0502187
2437,0.055535
2438,0.0507164
2439,0.0517599
2440,0.0552653
2441,0.060438
2442,0.049503
2443,0.0323568
2444,0.0623134
2445,0.0935223
2446,0.0830839
2447,0.0999629
2448,0.0544958
2449,0.0666806
2450,0.0815065
2451,0.0349448
2452,0.0350667
2453,0.0771983
2454,0.0747457
2455,0.0504424
2456,0.0228126
2457,0.0164663
2458,0.0136793
2459,0.0405216
2460,0.0437108
2461,0.0426478
2462,0.0742107
2463,0.0474993
2464,0.0704874
2465,0.0774127
2466,0.0565398
2467,0.0688122
2468,0.0565241
2469,0.0683413
2470,0.0597996
2471,0.0319812
2472,0.057787
2473,0.0323445
2474,0.0822775
2475,0.0829613
2476,0.0227423
2477,0.0112362
2478,0.0550037
2479,0.0491885
2480,0.0776712
2481,0.0940348
2482,0.0405507
2483,0.024748
2484,0.053695
2485,0.0678635
2486,0.081247
2487,0.0426634
2488,0.0392286
2489,0.0326966
2490,0.0471505
2491,0.067719
2492,0.0360436
2493,0.0256894
2494,0.0431018
2495,0.0294927
2496,0.0396444
2497,0.0193397
2498,0.0544051
2499,0.0535066
2500,0.0501209
2501,0.0644788
2502,0.0408248
2503,0.0309818
2504,0.0455924
2505,0.0413325
2506,0.0431641
2507,0.0492451
2508,0.0634472
2509,0.0467473
2510,0.0307666
2511,0.0424299
2512,0.00954632
2513,0.0402441
2514,0.0685767
2515,0.0606023
2516,0.0619668
2517,0.0325573
2518,0.0368182
2519,0.0475841
2520,0.0430769
2521,0.0398788
2522,0.0596478
2523,0.0522732
2524,0.0330534
2525,0.0604537
2526,0.0437787
2527,0.0709271
2528,0.0572472
2529,0.0502188
2530,0.040988
2531,0.0393373
2532,0.0498751
2533,0.072005
2534,0.0389882
2535,0.0257072
2536,0.0664429
2537,0.0446668
2538,0.01553
2539,0.0277534
2540,0.0323287
2541,0.0783447
2542,0.0488943
2543,0.0185377
2544,0.0251654
2545,0.0712049
2546,0.0393499
2547,0.0283874
2548,0.0367382
2549,0.0607142
2550,0.0588594
2551,0.0740521
2552,0.057672
2553,0.0787074
2554,0.0732519
2555,0.0550236
2556,0.0325686
2557,0.0349871
2558,0.0406656
2559,0.0391525
2560,0.019398
2561,0.0485131
2562,0.0389593
2563,0.0523212
2564,0.0285861
2565,0.0413761
2566,0.0285241
2567,0.0439653
2568,0.0348499
2569,0.0373248
2570,0.0664555
2571,0.0785694
2572,0.0401785
2573,0.0442223
2574,0.0419308
2575,0.0619518
2576,0.0307346
2577,0.0597891
2578,0.0220635
2579,0.0230001
2580,0.0256078
2581,0.0649648
2582,0.0330344
2583,-0.000875882
2584,0.0212917
2585,0.0273622
2586,0.0705221
2587,0.0726976
2588,0.0575024
2589,0.0518342
2590,0.0686444
2591,0.0506761
2592,0.0707798
2593,0.0663173
2594,0.0443077
2595,-0.00283015
2596,0.0212068
2597,0.0211558
2598,0.0484645
2599,0.0188103
2600,0.0575363
2601,0.019443
2602,0.0202078
2603,0.0538879
2604,0.057005
2605,0.0792421
2606,0.0691537
2607,0.0700714
2608,0.0677857
2609,0.0550646
2610,0.0151828
2611,0.0523391
2612,0.0552176
2613,0.0483224
2614,0.0528647
2615,0.0333105
2616,0.0427903
2617,0.0573077
2618,0.0392559
2619,0.056073
2620,0.0254166
2621,0.0330126
2622,0.0573103
2623,0.0213801
2624,0.0203546
2625,0.0321659
2626,0.0469837
2627,0.039733
2628,0.0624592
2629,0.0287477
2630,0.074364
2631,0.0650052
2632,0.0661969
2633,0.0418327
2634,0.0303056
2635,0.0469318
2636,0.0509812
2637,0.0544949
2638,0.0281657
2639,0.0227852
2640,0.0411795
2641,0.0290567
2642,0.0604299
2643,0.0580552
2644,0.0276466
2645,0.0665224
2646,0.0377131
2647,0.0153115
2648,0.0193122
2649,0.0657822
2650,0.0473587
2651,0.0483731
2652,0.0493244
2653,0.0669401
2654,0.0485895
2655,0.0209936
2656,0.0622335
2657,0.0241863
2658,0.0637486
2659,0.0782954
2660,0.0586805
2661,0.039658
2662,0.0203875
2663,0.013049
2664,0.0564501
2665,0.025575
2666,0.0515274
2667,0.0232255
2668,0.0318161
2669,0.0605458
2670,0.0417235
2671,0.0516861
2672,0.0642612
2673,0.0265883
2674,0.0267182
2675,0.0754758
2676,0.0707523
2677,0.0354849
2678,0.0502022
2679,0.0322739
2680,0.0367278
2681,0.0440709
2682,0.0486104
2683,0.0695694
2684,0.0440208
2685,0.0386549
2686,0.0319104
2687,0.0844491
2688,0.0625772
2689,0.0372411
2690,0.0334813
2691,0.0466877
2692,0.0234949
2693,0.042677
2694,0.0417773
2695,0.0190006
2696,0.0173873
2697,0.0205386
2698,0.0322761
2699,0.0546101
2700,0.0233608
2701,0.0386098
2702,0.0299873
2703,0.0345569
2704,0.0833397
2705,0.0926689
2706,0.0782218
2707,0.0672676
2708,0.0968893
2709,0.0185061
2710,0.0484381
2711,0.0540569
2712,0.0398406
2713,0.0647136
2714,0.0230123
2715,0.0478588
2716,0.0458043
2717,0.0285834
2718,0.0364058
2719,0.0685822
2720,0.0592402
2721,0.0458413
2722,0.0653322
2723,0.0717317
2724,0.058829
2725,0.0320821
2726,0.0647764
2727,0.0280104
2728,0.0348593
2729,0.0693804
2730,0.0219815
2731,0.0383945
2732,0.0226857
2733,0.0708331
2734,0.0516599
2735,0.0470697
2736,0.0445598
2737,0.0475206
2738,0.040666
2739,0.0635089
2740,0.0653534
2741,0.0448709
2742,0.0629638
2743,0.0166994
2744,0.060088
2745,0.0399747
2746,0.0409091
2747,0.020612
2748,0.0796882
2749,0.0847897
2750,0.0749892
2751,0.0682923
2752,0.0574216
2753,0.0790987
2754,0.0346285
2755,0.0252897
2756,0.0223061
2757,0.0798104
2758,0.0559675
2759,0.0477431
2760,0.0769537
2761,0.0840803
2762,0.0739582
2763,0.0669998
2764,0.0319312
2765,0.00959199
2766,0.0331902
2767,0.0431239
2768,0.0500266
2769,0.0587265
2770,0.0452057
2771,0.0175666
2772,0.0226809
2773,0.0248638
2774,0.0405573
2775,0.0730257
2776,0.0360669
2777,0.037466
2778,0.0301628
2779,0.0269274
2780,0.0240724
2781,0.0434717
2782,0.0592597
2783,0.0441138
2784,0.0254035
2785,0.0193205
2786,0.0365839
2787,0.0685937
2788,0.0829076
2789,0.0146069
2790,0.0290027
2791,0.0308091
2792,0.0177567
2793,0.0691416
2794,0.0711584
2795,0.0651361
2796,0.0570866
2797,0.0468868
2798,0.029205
2799,0.0614453
2800,0.0387575
2801,0.027966
2802,0.0655741
2803,0.0191981
2804,0.012368
2805,0.0156723
2806,0.0421626
2807,0.0564241
2808,0.0608565
2809,0.0552134
2810,0.0680429
2811,0.0218442
2812,0.0238173
2813,0.0313835
2814,0.0589983
2815,0.0377807
2816,0.0142419
2817,0.0420717
2818,0.0521667
2819,0.0223878
2820,0.027103
2821,0.0463316
2822,0.0398412
2823,0.0267102
2824,0.030538
2825,0.0519621
2826,0.0213879
2827,0.0419473
2828,0.0907507
2829,0.03871
2830,0.012957
2831,0.0285103
2832,0.0351042
2833,0.0194173
2834,0.014895
2835,0.0195682
2836,0.0420907
2837,0.0366905
2838,0.0259539
2839,0.0733632
2840,0.0734629
2841,0.0503588
2842,0.0277921
2843,0.0455898
2844,0.0758226
2845,0.046968
2846,0.084736
2847,0.058411
2848,0.0450206
2849,0.0500652
2850,0.0348917
2851,0.0551829
2852,0.0684003
2853,0.0634388
2854,0.0675788
2855,0.0236552
2856,0.0394832
2857,0.0561816
2858,0.0767894
2859,0.0583236
2860,0.0832948
2861,0.0440864
2862,0.0747138
2863,0.0837392
2864,0.0225493
2865,0.0190813
2866,0.073305
2867,0.073592
2868,0.031661
2869,0.0231814
2870,0.0190968
2871,0.0561143
2872,0.0336831
2873,0.0392495
2874,0.0362095
2875,0.0753152
2876,0.0385195
2877,0.0675261
2878,0.088535
2879,0.0547306
2880,0.0645182
2881,0.0638113
2882,0.0456835
2883,0.0491048
2884,0.0398738
2885,0.057334
2886,0.027575
2887,0.0811941
2888,0.0783008
2889,0.0617377
2890,0.0668848
2891,0.0269028
2892,0.0554836
2893,0.0824158
2894,0.0959875
2895,0.0638995
2896,0.0690812
2897,0.0817335
2898,0.0794516
2899,0.0752188
2900,0.028237
2901,0.0434792
2902,0.036286
2903,0.0796091
2904,0.0745728
2905,0.0784344
2906,0.0488903
2907,0.0259341
2908,0.0199468
2909,0.025145
2910,0.0515552
2911,0.0152729
2912,0.0243581
2913,0.056525
2914,0.0299531
2915,0.0183379
2916,0.0273304
2917,0.0456795
2918,0.0412115
2919,0.0641924
2920,0.0548462
2921,0.0411844
2922,0.0406922
2923,0.0178041
2924,0.0194908
2925,0.0138787
2926,0.0673145
2927,0.0699325
2928,0.0835569
2929,0.0783058
2930,0.0558661
2931,0.0561296
2932,0.0438784
2933,0.041225
2934,0.0247128
2935,0.0289338
2936,0.0430878
2937,0.0613727
2938,0.0252106
2939,0.0226307
2940,0.0393686
2941,0.0258611
2942,0.0381934
2943,0.0572012
2944,0.0397041
2945,0.0600947
2946,0.0643914
2947,0.0421173
2948,0.0148111
2949,0.0582067
2950,0.0586123
2951,0.0681407
2952,0.0240293
2953,0.0638843
2954,0.0810013
2955,0.0376925
2956,0.0329498
2957,0.0539699
2958,0.069027
2959,0.0352225
2960,0.0147922
2961,0.051909
2962,0.0445759
2963,0.0358
2964,0.0453887
2965,0.0284101
2966,0.0843483
2967,0.0599316
2968,0.06851
2969,0.0519785
2970,0.0703249
2971,0.0600795
2972,0.0339356
2973,0.0546406
2974,0.0513288
2975,0.0568051
2976,0.0497478
2977,0.0556777
2978,0.0612789
2979,0.0339914
2980,0.0591925
2981,0.0230064
2982,0.0236747
2983,0.0685276
2984,0.0771658
2985,0.0667509
2986,0.0384322
2987,0.0587122
2988,0.0247466
2989,0.062711
2990,0.0455909
2991,0.0214351
2992,0.0491995
2993,0.0301732
2994,0.0530565
2995,0.0252369
2996,0.0241036
2997,0.0168384
2998,0.0326706
2999,0.0934816
3000,0.0889853
3001,0.0313344
3002,0.0316567
3003,0.0295214
3004,0.0253209
3005,0.0330278
3006,0.0236389
3007,0.0221971
3008,0.0287005
3009,0.0410979
3010,0.0626498
3011,0.0620976
3012,0.0260948
3013,0.0260025
3014,0.0454471
3015,0.0194475
3016,0.0271871
3017,0.0392043
3018,0.0651558
3019,0.0652447
3020,0.0326849
3021,0.0317906
3022,0.039784
3023,0.0220625
3024,0.0583156
3025,0.0576495
3026,0.022514
3027,0.023373
3028,0.0334132
3029,0.0273358
3030,0.0639344
3031,0.0777397
3032,0.0567732
3033,0.0463461
3034,0.0405694
3035,0.048727
3036,0.00477367
3037,0.0492314
3038,0.0517387
3039,0.0286979
3040,0.0486125
3041,0.052294
3042,0.0731918
3043,0.0622515
3044,0.0344306
3045,0.0334521
3046,0.00815186
3047,0.0704671
3048,0.0373122
3049,0.0690675
3050,0.0504534
3051,0.0494012
3052,0.0312796
3053,0.0474235
3054,0.0669788
3055,0.0389695
3056,0.0402091
3057,0.0481674
3058,0.0404145
3059,0.0631874
3060,0.0104789
3061,0.0378192
3062,0.0745554
3063,0.0526587
3064,0.0716709
3065,0.0318918
3066,0.0672421
3067,0.0598663
3068,0.0639721
3069,0.0759806
3070,0.055928
3071,0.0579227
3072,0.0506375
3073,0.0322863
3074,0.0207893
3075,0.045888
3076,0.0276282
3077,0.0553631
3078,0.0292619
3079,0.0265373
3080,0.0540927
3081,0.0293861
3082,0.0485525
3083,0.0583185
3084,0.0359383
3085,0.0267095
3086,0.0259902
3087,0.0403952
3088,0.0332909
3089,0.0486371
3090,0.0487165
3091,0.0378306
3092,0.0443973
3093,0.0415512
3094,0.0573887
3095,0.0504228
3096,0.074748
3097,0.0688901
3098,0.0334816
3099,0.0528592
3100,0.0448617
3101,0.0223405
3102,0.0610302
3103,0.0184045
3104,0.0717234
3105,0.0565519
3106,0.0276763
3107,0.0707173
3108,0.00731631
3109,0.0192327
3110,0.0515602
3111,0.0493793
3112,0.0370696
3113,0.0425001
3114,0.0389557
3115,0.0710107
3116,0.0729487
3117,0.0852057
3118,0.0844533
3119,0.055364
3120,0.056736
3121,0.0911283
3122,0.0603388
3123,0.0656512
3124,0.0611897
3125,0.0428297
3126,0.0489218
3127,0.0338865
3128,0.0356671
3129,0.0596942
3130,0.0267846
3131,0.00243847
3132,0.0131818
3133,0.0220463
3134,0.0377702
3135,0.0792606
3136,0.0644109
3137,0.0721443
3138,0.0479952
3139,0.0725344
3140,0.0493627
3141,0.0276987
3142,0.0570331
3143,0.0657806
3144,0.0367896
3145,0.0697195
3146,0.0813587
3147,0.0452005
3148,0.0676925
3149,0.0785659
3150,0.03891
3151,0.0651622
3152,0.0346894
3153,0.085497
3154,0.0488397
3155,0.0377411
3156,0.0490334
3157,0.0859594
3158,0.0754717
3159,0.0626441
3160,0.0528619
3161,0.0367365
3162,0.0749144
3163,0.0522128
3164,0.0260583
3165,0.0239445
3166,0.045169
3167,0.0449104
3168,0.0567343
3169,0.0313259
3170,0.0599621
3171,0.0435581
3172,0.0414433
3173,0.078811
3174,0.0796719
3175,0.0534622
3176,0.0695794
3177,0.0535368
3178,0.0376683
3179,0.023742
3180,0.0628867
3181,0.0411999
3182,0.028963
3183,0.0562753
3184,0.0610567
3185,0.0619626
3186,0.0501347
3187,0.051352
3188,0.044473
3189,0.0495311
3190,0.0417596
3191,0.0684845
3192,0.055631
3193,0.0391093
3194,0.028562
3195,0.0542497
3196,0.0559367
3197,0.0526098
3198,0.0399974
3199,0.02575
3200,0.0664027
3201,0.0769464
3202,0.0713131
3203,0.0656485
3204,0.0296983
3205,0.0441828
3206,0.076888
3207,0.0473289
3208,0.0412818
3209,0.0663564
3210,0.0340811
3211,0.0362161
3212,0.0502001
3213,0.0566986
3214,0.0622782
3215,0.082167
3216,0.0591522
3217,0.0492079
3218,0.0218461
3219,0.0700477
3220,0.0268601
3221,0.0392387
3222,0.0312347
3223,0.0348831
3224,0.038559
3225,0.0541943
3226,0.0649018
3227,0.0447573
3228,0.0233851
3229,0.0591949
3230,0.06542
3231,0.0347307
3232,0.0711976
3233,0.0336113
3234,0.0350008
3235,0.0611479
3236,0.036396
3237,0.0348509
3238,0.0417597
3239,0.0222901
3240,0.0581059
3241,0.0881469
3242,0.0381419
3243,0.0615621
3244,0.066528
3245,0.0518559
3246,0.0475789
3247,0.0292314
3248,0.0197531
3249,0.020637
3250,0.0222097
3251,0.0507595
